step,tokens_seen,epoch_frac,loss,perplexity,z_loss,lr_muon,lr_adamw,grad_norm_muon,grad_norm_adamw,gdn_grad_norm,swa_grad_norm,gqa_grad_norm,tokens_per_sec,gpu_mem_mb,peak_gpu_mem_mb,elapsed_s
4120,1079505920,0.11111,3.34076,27.844,0.0141392,0.01958040800175555,0.00029370612002633324,0.06685613095760345,0.18354696035385132,0.15991913420063464,0.0,0.0,19881.6,1996.4,9105.1,53219.7
4130,1082126080,0.11138,3.18391,23.806,0.0139633,0.019578068683924362,0.0002936710302588654,0.0653175339102745,0.10740263760089874,0.06304417232674857,0.0,0.0,19810.7,1996.4,9105.1,53358.2
4140,1084746240,0.11165,3.17633,23.622,0.014163,0.01957572301961823,0.0002936358452942734,0.06926289200782776,0.11319895088672638,0.07292509886566165,0.0,0.0,19775.9,1996.4,9105.1,53490.6
4150,1087366400,0.11192,3.21168,24.476,0.0139977,0.019573371010572594,0.00029360056515858885,0.06691266596317291,0.1339356154203415,0.10251082201254502,0.0,0.0,19926.3,1996.4,9105.1,53622.3
4160,1089986560,0.11219,3.16856,23.442,0.0140357,0.019571012658527582,0.0002935651898779137,0.06445106863975525,0.11472911387681961,0.07163083686592735,0.0,0.0,19930.0,1996.4,9105.1,53753.8
4170,1092606720,0.11246,3.19026,23.959,0.0139005,0.019568647965228024,0.0002935297194784203,0.06538301706314087,0.10728972405195236,0.06338189780802361,0.0,0.0,19949.0,1996.4,9105.1,53885.2
4180,1095226880,0.11273,3.23252,25.0,0.0136595,0.019566276932423427,0.0002934941539863514,0.06040951609611511,0.11072753369808197,0.06469477788586842,0.0,0.0,19926.2,1996.4,9105.1,54016.7
4190,1097847040,0.113,3.13826,22.746,0.0138733,0.019563899561868006,0.00029345849342802004,0.06837887316942215,0.18213269114494324,0.1600121237070029,0.0,0.0,19923.3,1996.4,9105.1,54148.2
4200,1100467200,0.11327,3.1585,23.211,0.0138704,0.019561515855320653,0.0002934227378298098,0.07034265995025635,0.14259657263755798,0.10897797697140373,0.0,0.0,19921.2,1996.4,9105.1,54279.6
4210,1103087360,0.11354,3.17065,23.494,0.0139152,0.01955912581454495,0.0002933868872181742,0.06826168298721313,0.11746016144752502,0.07039262442393403,0.0,0.0,19924.0,1996.4,9105.1,54411.1
4220,1105707520,0.11381,3.1617,23.28,0.0141155,0.019556729441309165,0.00029335094161963746,0.06822191178798676,0.1277303695678711,0.09666139758883222,0.0,0.0,19924.7,1996.4,9105.1,54542.5
4230,1108327680,0.11408,3.23305,25.011,0.0137267,0.019554326737386253,0.00029331490106079377,0.07770366221666336,0.14181987941265106,0.11377587724093596,0.0,0.0,19940.0,1996.4,9105.1,54674.0
4240,1110947840,0.11435,3.3126,27.073,0.014049,0.019551917704553855,0.00029327876556830776,0.0685785710811615,0.11473571509122849,0.06519193853003903,0.0,0.0,19931.2,1996.4,9105.1,54805.4
4250,1113568000,0.11462,3.24907,25.414,0.0137803,0.019549502344594287,0.00029324253516891427,0.07012684643268585,0.11149565875530243,0.06353593631967133,0.0,0.0,19930.7,1996.4,9105.1,54936.9
4260,1116188160,0.11489,3.30437,26.86,0.0137179,0.019547080659294554,0.00029320620988941825,0.07691962271928787,0.15169234573841095,0.11190321102943064,0.0,0.0,19937.2,1996.4,9105.1,55075.7
4270,1118808320,0.11516,3.2511,25.464,0.0138177,0.01954465265044633,0.00029316978975669496,0.0698336660861969,0.1109798476099968,0.07480052236528843,0.0,0.0,19921.5,1996.4,9105.1,55207.3
4280,1121428480,0.11543,3.12594,22.47,0.0137456,0.019542218319845987,0.0002931332747976898,0.06730799376964569,0.10955477505922318,0.0617168123243653,0.0,0.0,19896.3,1996.4,9105.1,55338.7
4290,1124048640,0.1157,3.15846,23.212,0.0137981,0.01953977766929455,0.00029309666503941824,0.061892200261354446,0.10836990177631378,0.06827215423243102,0.0,0.0,19892.3,1996.4,9105.1,55470.4
4300,1126668800,0.11597,3.15219,23.066,0.0138302,0.01953733070059774,0.0002930599605089661,0.07127602398395538,0.16277943551540375,0.1379574922486666,0.0,0.0,19879.9,1996.4,9105.1,55602.2
4310,1129288960,0.11624,3.3021,26.803,0.0135891,0.019534877415565945,0.00029302316123348913,0.07004556804895401,0.11184156686067581,0.06886770122696315,0.0,0.0,19896.7,1996.4,9105.1,55733.9
4320,1131909120,0.1165,3.2674,25.886,0.0137159,0.019532417816014214,0.00029298626724021316,0.0665755346417427,0.11218009144067764,0.07273736229097859,0.0,0.0,19880.8,1996.4,9105.1,55865.7
4330,1134529280,0.11677,3.28886,26.44,0.0139738,0.01952995190376229,0.00029294927855643435,0.07182416319847107,0.16205470263957977,0.13712519535401732,0.0,0.0,19889.0,1996.4,9105.1,55997.4
4340,1137149440,0.11704,3.28712,26.406,0.0135266,0.019527479680634573,0.00029291219520951857,0.06916330754756927,0.12588417530059814,0.0829656368903106,0.0,0.0,19888.9,1996.4,9105.1,56129.1
4350,1139769600,0.11731,3.18215,23.773,0.0136187,0.01952500114846013,0.0002928750172269019,0.08034894615411758,0.19215494394302368,0.17258203812181716,0.0,0.0,19903.5,1996.4,9105.1,56260.9
4360,1142389760,0.11758,3.10552,22.015,0.0138135,0.019522516309072705,0.0002928377446360906,0.06883303821086884,0.11853837221860886,0.08537910382764409,0.0,0.0,19889.4,1996.4,9105.1,56392.7
4370,1145009920,0.11785,3.14772,22.966,0.0136954,0.019520025164310704,0.0002928003774646605,0.06327677518129349,0.10068710148334503,0.05533320539860029,0.0,0.0,19887.3,1996.4,9105.1,56524.3
4380,1147630080,0.11812,3.22155,24.731,0.0135002,0.019517527716017197,0.00029276291574025794,0.0680616945028305,0.112123504281044,0.0728400813495234,0.0,0.0,19871.3,1996.4,9105.1,56662.5
4390,1150250240,0.11839,3.24877,25.411,0.0135918,0.019515023966039918,0.0002927253594905987,0.06906906515359879,0.13208270072937012,0.0986587558341243,0.0,0.0,19872.2,1996.4,9105.1,56794.1
4400,1152870400,0.11866,3.20037,24.21,0.0135938,0.019512513916231263,0.0002926877087434689,0.07407750189304352,0.12645751237869263,0.0816494109488989,0.0,0.0,19900.4,1996.4,9105.1,56925.9
4410,1155490560,0.11893,3.11105,22.137,0.0137869,0.019509997568448293,0.00029264996352672436,0.06691032648086548,0.1297542154788971,0.09761282429094867,0.0,0.0,19893.4,1996.4,9105.1,57057.6
4420,1158110720,0.1192,3.13708,22.726,0.0135764,0.01950747492455272,0.00029261212386829077,0.0677603930234909,0.10918882489204407,0.0679485013628461,0.0,0.0,19893.1,1996.4,9105.1,57189.4
4430,1160730880,0.11947,3.09595,21.81,0.0136053,0.01950494598641092,0.0002925741897961638,0.07029088586568832,0.14691650867462158,0.11932306612934936,0.0,0.0,19895.6,1996.4,9105.1,57320.9
4440,1163351040,0.11974,3.23521,25.067,0.0136667,0.01950241075589393,0.0002925361613384089,0.06652425974607468,0.12204128503799438,0.07237151228804901,0.0,0.0,19899.7,1996.4,9105.1,57452.7
4450,1165971200,0.12001,3.14362,22.876,0.01354,0.019499869234877433,0.00029249803852316147,0.06960348784923553,0.10490483045578003,0.06510005723210405,0.0,0.0,19897.8,1996.4,9105.1,57584.4
4460,1168591360,0.12028,3.27719,26.14,0.013708,0.019497321425241774,0.0002924598213786266,0.07084819674491882,0.11554937064647675,0.06430621098724632,0.0,0.0,19893.4,1996.4,9105.1,57716.0
4470,1171211520,0.12055,3.31502,27.159,0.0133013,0.019494767328871947,0.00029242150993307917,0.06622432917356491,0.10886672139167786,0.06729184391938839,0.0,0.0,19671.5,1996.4,9105.1,57847.8
4480,1173831680,0.12082,3.33253,27.635,0.0134426,0.019492206947657593,0.00029238310421486385,0.06751961261034012,0.11921897530555725,0.07771286507192678,0.0,0.0,19894.7,1996.4,9105.1,57979.5
4490,1176451840,0.12109,3.10976,22.114,0.0135679,0.019489640283493013,0.0002923446042523952,0.06853283941745758,0.13415664434432983,0.09421329651470292,0.0,0.0,19893.7,1996.4,9105.1,58111.2
4500,1179072000,0.12136,3.24581,25.337,0.0135438,0.019487067338277146,0.00029230601007415716,0.07322321087121964,0.10871989279985428,0.06890944332847924,0.0,0.0,19680.5,1996.4,9105.1,58243.0
4510,1181692160,0.12163,3.29987,26.746,0.0134949,0.019484488113913588,0.00029226732170870376,0.07075744867324829,0.13058708608150482,0.09334726793090857,0.0,0.0,19893.4,1996.4,9105.1,58382.1
4520,1184312320,0.1219,3.09203,21.733,0.0132238,0.019481902612310573,0.0002922285391846585,0.06309358775615692,0.12647497653961182,0.09165113898999212,0.0,0.0,19898.0,1996.4,9105.1,58513.9
4530,1186932480,0.12217,3.25039,25.452,0.0135808,0.019479310835380976,0.0002921896625307146,0.06323421001434326,0.14510208368301392,0.11765964127075348,0.0,0.0,19880.8,1996.4,9105.1,58645.5
4540,1189552640,0.12244,3.19533,24.096,0.0132995,0.019476712785042326,0.00029215069177563485,0.07021240144968033,0.13425271213054657,0.10490541909785267,0.0,0.0,19882.0,1996.4,9105.1,58777.3
4550,1192172800,0.12271,3.20622,24.355,0.0134817,0.019474108463216788,0.0002921116269482518,0.063824862241745,0.16818338632583618,0.14378243920051045,0.0,0.0,19896.6,1996.4,9105.1,58909.0
4560,1194792960,0.12298,3.25581,25.596,0.0133854,0.019471497871831167,0.00029207246807746746,0.06728029996156693,0.10184601694345474,0.05486853066175291,0.0,0.0,19892.8,1996.4,9105.1,59040.7
4570,1197413120,0.12325,3.28913,26.463,0.0133764,0.019468881012816904,0.00029203321519225353,0.07699541002511978,0.14384421706199646,0.11096047238017273,0.0,0.0,19872.3,1996.4,9105.1,59172.5
4580,1200033280,0.12352,3.31038,27.025,0.013617,0.019466257888110083,0.0002919938683216512,0.0797257125377655,0.13192857801914215,0.09712048384254784,0.0,0.0,19879.9,1996.4,9105.1,59304.2
4590,1202653440,0.12379,3.19398,24.07,0.0130222,0.019463628499651414,0.00029195442749477117,0.06758140027523041,0.10424873232841492,0.06026390838066447,0.0,0.0,19875.1,1996.4,9105.1,59436.1
4600,1205273600,0.12406,3.12183,22.387,0.0133522,0.019460992849386256,0.0002919148927407938,0.06920105963945389,0.1074771136045456,0.061855188362593974,0.0,0.0,19914.5,1996.4,9105.1,59567.9
4610,1207893760,0.12433,3.15926,23.243,0.0132425,0.01945835093926458,0.00029187526408896866,0.06901998817920685,0.18702515959739685,0.16662317264451826,0.0,0.0,19889.5,1996.4,9105.1,59699.5
4620,1210513920,0.1246,3.1493,23.011,0.0133432,0.019455702771241007,0.0002918355415686151,0.07606096565723419,0.1152639091014862,0.08098637137440585,0.0,0.0,19891.2,1996.4,9105.1,59831.2
4630,1213134080,0.12487,3.12307,22.417,0.0132507,0.019453048347274786,0.0002917957252091218,0.07116682082414627,0.1196216568350792,0.08390302003565545,0.0,0.0,19897.0,1996.4,9105.1,59969.3
4640,1215754240,0.12513,3.132,22.618,0.0132673,0.019450387669329782,0.0002917558150399467,0.07398030906915665,0.10377895087003708,0.062396448917866235,0.0,0.0,19899.4,1996.4,9105.1,60100.9
4650,1218374400,0.1254,3.27956,26.212,0.0133412,0.019447720739374497,0.0002917158110906174,0.07209659367799759,0.12123796343803406,0.07715446153885468,0.0,0.0,19895.6,1996.4,9105.1,60232.8
4660,1220994560,0.12567,3.22324,24.784,0.013059,0.01944504755938206,0.0002916757133907309,0.077911376953125,0.1131167784333229,0.07487518529141324,0.0,0.0,19883.8,1996.4,9105.1,60364.4
4670,1223614720,0.12594,3.17854,23.695,0.0132766,0.019442368131330216,0.0002916355219699532,0.0715574249625206,0.12613478302955627,0.08123474643180874,0.0,0.0,19889.6,1996.4,9105.1,60496.2
4680,1226234880,0.12621,3.13174,22.607,0.0134844,0.01943968245720134,0.00029159523685802003,0.0659061074256897,0.1083722710609436,0.06570400386253782,0.0,0.0,19886.2,1996.4,9105.1,60627.9
4690,1228855040,0.12648,3.28708,26.413,0.0132097,0.01943699053898242,0.00029155485808473626,0.07124316692352295,0.11393825709819794,0.07224128281059294,0.0,0.0,19895.6,1996.4,9105.1,60759.5
4700,1231475200,0.12675,3.24367,25.289,0.0132881,0.019434292378665074,0.0002915143856799761,0.06888284534215927,0.10487139970064163,0.05869449746933809,0.0,0.0,19909.2,1996.4,9105.1,60891.3
4710,1234095360,0.12702,3.25055,25.464,0.0132703,0.019431587978245533,0.000291473819673683,0.07219690829515457,0.11077379435300827,0.06934621756427597,0.0,0.0,19901.9,1996.4,9105.1,61022.9
4720,1236715520,0.12729,3.33813,27.792,0.0133658,0.01942887733972464,0.00029143316009586957,0.0724392980337143,0.12800993025302887,0.08508983019396862,0.0,0.0,19875.3,1996.4,9105.1,61154.7
4730,1239335680,0.12756,3.24615,25.353,0.0132504,0.019426160465107863,0.00029139240697661795,0.06780233234167099,0.1592223048210144,0.12902696401439176,0.0,0.0,19887.7,1996.4,9105.1,61286.4
4740,1241955840,0.12783,3.24766,25.391,0.013283,0.01942343735640528,0.00029135156034607913,0.06685548275709152,0.11331301927566528,0.06533470407064854,0.0,0.0,19890.9,1996.4,9105.1,61418.1
4750,1244576000,0.1281,3.22275,24.767,0.0132467,0.01942070801563157,0.00029131062023447356,0.07349161058664322,0.1024278849363327,0.05923725115637185,0.0,0.0,19888.0,1996.4,9105.1,61549.8
4760,1247196160,0.12837,3.26381,25.806,0.0131967,0.019417972444806048,0.00029126958667209066,0.06995867192745209,0.1104617565870285,0.06669074337392328,0.0,0.0,19643.8,1996.4,9105.1,61689.4
4770,1249816320,0.12864,3.38601,29.167,0.012973,0.01941523064595261,0.0002912284596892891,0.08195473253726959,0.1247536912560463,0.07924644131323472,0.0,0.0,19890.9,1996.4,9105.1,61821.0
4780,1252436480,0.12891,3.18276,23.799,0.0131155,0.019412482621099778,0.0002911872393164966,0.08260438591241837,0.1470152586698532,0.12147530258631306,0.0,0.0,19889.6,1996.4,9105.1,61952.8
4790,1255056640,0.12918,3.14574,22.939,0.0128878,0.019409728372280676,0.0002911459255842101,0.07167387008666992,0.13072767853736877,0.09653491244873826,0.0,0.0,19907.8,1996.4,9105.1,62084.4
4800,1257676800,0.12945,3.10524,22.023,0.0131456,0.01940696790153303,0.0002911045185229954,0.07205407321453094,0.11193237453699112,0.07297559114147399,0.0,0.0,19891.2,1996.4,9105.1,62216.1
4810,1260296960,0.12972,3.12173,22.394,0.0129461,0.01940420121089917,0.0002910630181634875,0.06336607038974762,0.1113048568367958,0.0643810012814467,0.0,0.0,19903.1,1996.4,9105.1,62347.7
4820,1262917120,0.12999,3.2479,25.399,0.0131972,0.019401428302426037,0.0002910214245363905,0.07906778156757355,0.12459215521812439,0.08857300522174923,0.0,0.0,19900.3,1996.4,9105.1,62479.4
4830,1265537280,0.13026,3.22044,24.717,0.0129345,0.019398649178165157,0.0002909797376724773,0.0754350945353508,0.12955711781978607,0.09933975487119588,0.0,0.0,19678.3,1996.4,9105.1,62611.1
4840,1268157440,0.13053,3.14971,23.03,0.0129224,0.019395863840172663,0.0002909379576025899,0.0789264366030693,0.1513911336660385,0.12410351802161715,0.0,0.0,19899.2,1996.4,9105.1,62742.7
4850,1270777600,0.1308,3.24216,25.256,0.0131009,0.019393072290509288,0.00029089608435763927,0.07562186568975449,0.16979911923408508,0.14532526180301603,0.0,0.0,19895.7,1996.4,9105.1,62874.4
4860,1273397760,0.13107,3.1724,23.558,0.0129407,0.019390274531240353,0.00029085411796860527,0.06897176802158356,0.1088169664144516,0.056842935503255185,0.0,0.0,19894.2,1996.4,9105.1,63006.0
4870,1276017920,0.13134,3.14302,22.871,0.0131569,0.01938747056443578,0.00029081205846653667,0.06277604401111603,0.12097390741109848,0.08190360011862798,0.0,0.0,19902.7,1996.4,9105.1,63137.8
4880,1278638080,0.13161,3.09663,21.837,0.0130128,0.019384660392170076,0.0002907699058825511,0.08778779208660126,0.15279343724250793,0.12190108647860273,0.0,0.0,19908.0,1996.4,9105.1,63275.9
4890,1281258240,0.13188,3.07481,21.369,0.0128523,0.019381844016522348,0.0002907276602478352,0.07426391541957855,0.1564464271068573,0.13225848663326115,0.0,0.0,19893.4,1996.4,9105.1,63407.5
4900,1283878400,0.13215,3.24378,25.301,0.0129327,0.019379021439576292,0.00029068532159364435,0.0695180594921112,0.11354400962591171,0.06732406437371839,0.0,0.0,19898.1,1996.4,9105.1,63539.2
4910,1286498560,0.13242,3.18605,23.879,0.0130583,0.019376192663420184,0.00029064288995130273,0.08129190653562546,0.15952344238758087,0.12812238792626526,0.0,0.0,19913.5,1996.4,9105.1,63670.9
